,city,district,price,area
740,Łódź,Górna,385000.0,45.13
741,Łódź,Polesie,419000.0,52.97
742,Łódź,Śródmieście,449000.0,52.64
743,Łódź,Widzew,320000.0,45.3
744,Łódź,Widzew,300000.0,36.65
745,Łódź,Śródmieście,435000.0,45.87
746,Łódź,Widzew,339000.0,48.18
747,Łódź,Polesie,328000.0,37.0
748,Łódź,Widzew,941500.0,134.5
749,Łódź,Śródmieście,455000.0,91.0
750,Łódź,Górna,500000.0,89.0
751,Łódź,Polesie,280000.0,38.25
752,Łódź,Widzew,275000.0,26.15
753,Łódź,Górna,523000.0,53.75
754,Łódź,Widzew,280000.0,47.7
755,Łódź,Górna,310000.0,52.7
756,Łódź,Śródmieście,35000.0,36.0
757,Łódź,Śródmieście,,69.61
758,Łódź,Śródmieście,1339000.0,134.0
759,Łódź,Bałuty,228700.0,35.0
760,Łódź,Górna,287900.0,48.0
761,Łódź,Górna,470000.0,81.82
762,Łódź,Polesie,277000.0,40.65
763,Łódź,Bałuty,242000.0,44.5
764,Łódź,Śródmieście,480000.0,60.0
765,Łódź,Polesie,340000.0,43.13
766,Łódź,Widzew,595000.0,116.0
767,Łódź,Polesie,235000.0,37.0
768,Łódź,,334500.0,38.0
769,Łódź,Widzew,299900.0,37.0
770,Łódź,Śródmieście,235000.0,22.34
771,Łódź,Górna,785000.0,129.5
772,Łódź,Bałuty,242000.0,44.48
773,Łódź,Śródmieście,255000.0,30.05
774,Łódź,Polesie,249900.0,44.63
775,Łódź,Śródmieście,499000.0,100.0
776,Łódź,Bałuty,340000.0,56.0
777,Łódź,,800000.0,96.0
778,Łódź,Widzew,80000.0,50.0
779,Łódź,Bałuty,828900.0,69.36
780,Łódź,Górna,332000.0,39.34
781,Łódź,Widzew,245000.0,26.0
782,Łódź,Śródmieście,316075.0,33.25
783,Łódź,Śródmieście,749000.0,106.0
784,Łódź,Polesie,450000.0,55.98
785,Łódź,Polesie,417000.0,52.0
786,Łódź,Górna,450000.0,45.0
787,Łódź,Bałuty,330000.0,36.0
788,Łódź,Śródmieście,377000.0,47.0
789,Łódź,Polesie,396900.0,42.14
790,Łódź,Górna,340000.0,43.79
791,Łódź,Górna,399900.0,49.0
792,Łódź,Polesie,629000.0,85.19
793,Łódź,Górna,339849.0,55.35
794,Łódź,Polesie,450000.0,69.3
795,Łódź,Śródmieście,214800.0,27.0
796,Łódź,Bałuty,184500.0,25.94
797,Łódź,Bałuty,520000.0,66.5
798,Łódź,Widzew,317900.0,37.4
799,Łódź,Bałuty,329000.0,38.0
800,Łódź,Widzew,229000.0,34.5
801,Łódź,Bałuty,205000.0,21.5
802,Łódź,Górna,245000.0,49.39
803,Łódź,Widzew,520000.0,63.0
804,Łódź,Górna,625000.0,66.17
805,Łódź,Bałuty,1065000.0,70.13
806,Łódź,Bałuty,1053000.0,69.31
807,Łódź,Górna,690000.0,71.38
808,Łódź,Górna,390000.0,47.0
809,Łódź,Bałuty,449000.0,58.13
810,Łódź,Śródmieście,624815.0,65.77
811,Łódź,,309000.0,36.0
812,Łódź,Bałuty,397000.0,44.86
813,Łódź,Widzew,420000.0,59.5
814,Łódź,Śródmieście,485000.0,104.0
815,Łódź,Polesie,280000.0,47.5
816,Łódź,Bałuty,336400.0,44.21
817,Łódź,Polesie,695000.0,71.0
818,Łódź,Bałuty,579800.0,52.95
819,Łódź,Górna,495000.0,90.0
820,Łódź,,319900.0,40.0
821,Łódź,Polesie,335000.0,47.0
822,Łódź,Śródmieście,316950.0,42.9
823,Łódź,Śródmieście,376150.0,51.31
824,Łódź,Śródmieście,415700.0,60.0
825,Łódź,Widzew,390000.0,47.28
826,Łódź,Bałuty,529999.0,58.94
827,Łódź,Bałuty,669000.0,76.0
828,Łódź,Śródmieście,299000.0,52.0
829,Łódź,Górna,769999.0,126.6
830,Łódź,Bałuty,379000.0,61.6
831,Łódź,Bałuty,260000.0,37.68
832,Łódź,Śródmieście,370000.0,58.36
833,Łódź,Polesie,280000.0,52.6
834,Łódź,Bałuty,310000.0,53.0
835,Łódź,Górna,249000.0,39.5
836,Łódź,Śródmieście,229000.0,27.0
837,Łódź,Górna,470000.0,57.37
838,Łódź,Bałuty,289000.0,43.0
839,Łódź,Górna,240000.0,39.5
840,Łódź,Śródmieście,,42.2
841,Łódź,Polesie,245000.0,44.5
842,Łódź,Górna,333500.0,53.0
843,Łódź,Śródmieście,245000.0,26.0
844,Łódź,Śródmieście,335000.0,63.0
845,Łódź,Górna,310000.0,53.0
846,Łódź,Polesie,410000.0,52.97
847,Łódź,Polesie,300000.0,42.42
848,Łódź,Śródmieście,,26.46
849,Łódź,Bałuty,370000.0,57.0
850,Łódź,Górna,203000.0,23.0
851,Łódź,Górna,170000.0,19.67
852,Łódź,Górna,637400.0,65.7
853,Łódź,Bałuty,358000.0,44.83
854,Łódź,Polesie,195000.0,26.3
855,Łódź,Górna,179000.0,16.0
856,Łódź,Widzew,339200.0,52.26
857,Łódź,Górna,369000.0,48.0
858,Łódź,Widzew,513520.0,51.95
859,Łódź,Śródmieście,445000.0,70.35
860,Łódź,Bałuty,310000.0,53.0
861,Łódź,Górna,272000.0,37.0
862,Łódź,Górna,620000.0,105.0
863,Łódź,Widzew,592900.0,59.29
864,Łódź,Bałuty,310000.0,45.2
865,Łódź,Bałuty,393000.0,56.0
866,Łódź,Polesie,260000.0,42.42
867,Łódź,Górna,369000.0,48.0
868,Łódź,Bałuty,225000.0,33.0
869,Łódź,Bałuty,330000.0,35.0
870,Łódź,Polesie,285000.0,42.42
871,Łódź,Śródmieście,345000.0,53.0
872,Łódź,Śródmieście,315000.0,30.27
873,Łódź,Bałuty,219000.0,26.4
874,Łódź,Bałuty,380000.0,53.0
875,Łódź,Polesie,389000.0,52.02
876,Łódź,Widzew,445000.0,84.5
877,Łódź,Bałuty,258000.0,27.2
878,Łódź,Bałuty,227000.0,44.0
879,Łódź,Górna,320000.0,38.0
880,Łódź,Polesie,369000.0,47.0
881,Łódź,Górna,369000.0,48.0
882,Łódź,Bałuty,359000.0,47.0
883,Łódź,Polesie,228000.0,35.0
884,Łódź,Bałuty,330000.0,38.0
885,Łódź,Bałuty,285000.0,47.0
886,Łódź,Bałuty,450000.0,59.5
887,Łódź,Górna,485000.0,70.0
888,Łódź,Polesie,399000.0,54.66
889,Łódź,Bałuty,285000.0,36.24
890,Łódź,Polesie,300000.0,48.29
891,Łódź,Widzew,429000.0,48.84
892,Łódź,Bałuty,270000.0,44.86
893,Łódź,Górna,685000.0,58.9
894,Łódź,Polesie,569850.0,65.5
895,Łódź,Śródmieście,,52.52
896,Łódź,Śródmieście,366560.0,46.4
897,Łódź,Polesie,,40.92
898,Łódź,Widzew,,77.29
899,Łódź,Polesie,914411.0,110.17
900,Łódź,Bałuty,,43.19
901,Łódź,Górna,,36.61
902,Łódź,Bałuty,533428.6,78.7
903,Łódź,Górna,469000.0,69.41
904,Łódź,Górna,572000.0,97.0
905,Łódź,Bałuty,379000.0,44.7
906,Łódź,Śródmieście,330000.0,92.36
907,Łódź,Śródmieście,425710.0,60.0
908,Łódź,Śródmieście,395011.0,51.31
909,Łódź,Widzew,520000.0,69.0
910,Łódź,Polesie,766830.0,121.72
911,Łódź,Bałuty,379000.0,46.6
912,Łódź,Polesie,168300.0,18.7
913,Łódź,Górna,,39.09
914,Łódź,Śródmieście,715000.0,74.0
915,Łódź,Widzew,499000.0,55.21
916,Łódź,Górna,312000.0,36.24
917,Łódź,Polesie,409400.0,66.64
918,Łódź,Bałuty,375000.0,60.08
919,Łódź,Bałuty,329000.0,51.34
920,Łódź,Bałuty,258000.0,44.8
921,Łódź,Bałuty,287000.0,44.21
922,Łódź,Śródmieście,330000.0,64.0
923,Łódź,Górna,250000.0,36.0
924,Łódź,Widzew,1100000.0,115.72
925,Łódź,Śródmieście,324000.0,43.0
926,Łódź,Górna,395000.0,58.0
927,Łódź,Śródmieście,136900.0,17.79
928,Łódź,Bałuty,350000.0,53.0
929,Łódź,Polesie,440000.0,59.03
930,Łódź,Widzew,179000.0,43.19
931,Łódź,Górna,355000.0,50.0
932,Łódź,Polesie,350000.0,48.2
933,Łódź,Śródmieście,255000.0,30.05
934,Łódź,Polesie,575000.0,64.0
935,Łódź,Widzew,320000.0,46.03
936,Łódź,Bałuty,370000.0,49.15
937,Łódź,Bałuty,394000.0,42.0
938,Łódź,Polesie,485000.0,67.0
939,Łódź,Górna,698000.0,75.0
940,Łódź,Bałuty,240000.0,37.48
941,Łódź,Śródmieście,264900.0,38.0
942,Łódź,Bałuty,249000.0,38.0
943,Łódź,Śródmieście,390000.0,87.47
944,Łódź,Górna,350000.0,52.77
945,Łódź,Górna,756200.0,79.6
946,Łódź,Śródmieście,358000.0,37.5
947,Łódź,Śródmieście,610000.0,62.67
948,Łódź,Widzew,310000.0,30.25
949,Łódź,Polesie,410000.0,64.0
950,Łódź,Polesie,399000.0,66.88
951,Łódź,Polesie,225000.0,30.9
952,Łódź,Górna,259000.0,35.0
953,Łódź,Górna,429000.0,55.11
954,Łódź,Bałuty,505126.0,72.68
955,Łódź,Bałuty,,108.91
956,Łódź,Bałuty,,87.46
957,Łódź,Bałuty,611133.0,88.57
958,Łódź,Górna,543000.0,97.0
959,Łódź,Bałuty,,87.16
960,Łódź,Bałuty,446590.0,52.54
961,Łódź,Bałuty,459859.0,58.21
962,Łódź,Bałuty,624418.5,88.57
963,Łódź,Widzew,955286.0,142.58
964,Łódź,Bałuty,,54.58
965,Łódź,Bałuty,,77.26
966,Łódź,Widzew,538538.0,75.32
967,Łódź,Górna,592000.0,97.0
968,Łódź,Widzew,315000.0,40.58
969,Łódź,,419000.0,48.0
970,Łódź,Bałuty,319000.0,37.13
971,Łódź,Bałuty,319000.0,37.0
972,Łódź,Polesie,309999.0,53.0
973,Łódź,Górna,289000.0,48.0
974,Łódź,Polesie,290000.0,38.0
975,Łódź,Bałuty,419900.0,57.0
976,Łódź,Górna,399000.0,48.0
977,Łódź,Górna,365000.0,47.22
978,Łódź,Śródmieście,131648.0,14.96
979,Łódź,Górna,325000.0,52.47
980,Łódź,,529000.0,58.8
981,Łódź,Górna,225000.0,33.0
982,Łódź,Górna,189000.0,25.62
983,Łódź,Polesie,290000.0,42.42
984,Łódź,Polesie,305000.0,42.42
985,Łódź,Górna,325000.0,54.3
986,Łódź,Bałuty,363000.0,57.0
987,Łódź,Bałuty,255000.0,43.0
988,Łódź,Górna,329000.0,54.3
989,Łódź,Bałuty,335000.0,59.5
990,Łódź,Polesie,340000.0,36.1
991,Łódź,Widzew,279046.0,34.03
992,Łódź,Górna,260450.0,29.0
993,Łódź,Górna,429000.0,62.17
994,Łódź,Widzew,145000.0,18.0
995,Łódź,Bałuty,372000.0,45.13
996,Łódź,Widzew,424000.0,53.0
997,Łódź,Górna,465000.0,62.21
998,Łódź,Śródmieście,360000.0,40.8
999,Łódź,Śródmieście,25000.0,105.0
1000,Łódź,Górna,281000.0,37.58
1001,Łódź,Górna,325000.0,51.0
1002,Łódź,Górna,359000.0,52.1
1003,Łódź,Śródmieście,609997.0,87.18
1004,Łódź,Bałuty,373000.0,62.3
1005,Łódź,Polesie,269000.0,43.0
1006,Łódź,Górna,275000.0,43.8
1007,Łódź,,405000.0,72.0
1008,Łódź,Bałuty,394900.0,43.24
1009,Łódź,Bałuty,498000.0,57.04
1010,Łódź,Śródmieście,867000.0,67.15
1011,Łódź,Widzew,245000.0,26.0
1012,Łódź,Górna,255000.0,28.0
1013,Łódź,Górna,399000.0,48.0
1014,Łódź,Górna,290000.0,46.0
1015,Łódź,Śródmieście,270580.0,32.6
1016,Łódź,Śródmieście,,42.75
1017,Łódź,Polesie,,92.09
1018,Łódź,Widzew,,57.21
1019,Łódź,Polesie,914411.0,110.17
1020,Łódź,Bałuty,,38.79
1021,Łódź,Górna,,28.42
1022,Łódź,Bałuty,498183.0,73.5
1023,Łódź,Górna,375203.0,47.5
1024,Łódź,Górna,470000.0,57.37
1025,Łódź,Śródmieście,610000.0,61.0
1026,Łódź,,699000.0,146.42
1027,Łódź,Widzew,57000.0,43.5
1028,Łódź,Bałuty,135000.0,23.0
1029,Łódź,Górna,579000.0,45.31
1030,Łódź,Polesie,310000.0,39.0
1031,Łódź,Śródmieście,490000.0,110.0
1032,Łódź,Górna,255000.0,36.52
1033,Łódź,Widzew,289000.0,40.0
1034,Łódź,Górna,308000.0,37.5
1035,Łódź,Górna,299000.0,50.5
1036,Łódź,Bałuty,249000.0,38.0
1037,Łódź,Bałuty,279000.0,42.0
1038,Łódź,Górna,260000.0,35.64
1039,Łódź,Bałuty,359000.0,60.64
1040,Łódź,Śródmieście,270000.0,27.0
1041,Łódź,Widzew,399000.0,42.49
1042,Łódź,Polesie,409000.0,53.85
1043,Łódź,Widzew,830000.0,64.0
1044,Łódź,Górna,357000.0,44.14
1045,Łódź,Górna,399000.0,37.04
1046,Łódź,Górna,529000.0,51.24
1047,Łódź,Górna,319287.0,35.0
1048,Łódź,Polesie,465000.0,48.15
1049,Łódź,Widzew,229000.0,35.0
1050,Łódź,Śródmieście,796076.17,66.03
1051,Łódź,Bałuty,330000.0,50.16
1052,Łódź,Śródmieście,479400.0,63.92
1053,Łódź,Górna,293000.0,44.0
1054,Łódź,Śródmieście,292492.0,30.31
1055,Łódź,Polesie,250000.0,35.5
1056,Łódź,Polesie,299628.0,36.54
1057,Łódź,Polesie,260000.0,35.0
1058,Łódź,Śródmieście,531845.0,62.57
1059,Łódź,Bałuty,246000.0,35.0
1060,Łódź,Bałuty,10000.0,24.0
1061,Łódź,Śródmieście,597204.0,75.12
1062,Łódź,Górna,609000.0,61.31
1063,Łódź,Polesie,50000.0,48.0
1064,Łódź,Bałuty,367000.0,66.91
1065,Łódź,Śródmieście,435225.0,49.74
1066,Łódź,Śródmieście,647483.0,78.01
1067,Łódź,Górna,479999.0,51.18
1068,Łódź,Polesie,341213.0,41.11
1069,Łódź,Polesie,474848.0,62.48
1070,Łódź,Górna,495000.0,60.0
1071,Łódź,Widzew,335000.0,47.07
1072,Łódź,Bałuty,259000.0,37.0
1073,Łódź,Polesie,415000.0,50.0
1074,Łódź,Bałuty,395000.0,69.2
1075,Łódź,,245000.0,36.5
1076,Łódź,Śródmieście,290000.0,53.5
1077,Łódź,Śródmieście,390000.0,46.0
1078,Łódź,Śródmieście,246574.0,25.42
1079,Łódź,Bałuty,395000.0,45.0
1080,Łódź,Bałuty,353000.0,45.0
1081,Łódź,Bałuty,205000.0,26.4
1082,Łódź,Górna,415000.0,48.0
1083,Łódź,Polesie,381700.0,42.42
1084,Łódź,Górna,395000.0,48.0
1085,Łódź,Śródmieście,399576.0,51.31
1086,Łódź,Widzew,389000.0,47.5
1087,Łódź,Górna,217540.0,34.4
1088,Łódź,Bałuty,398000.0,45.17
1089,Łódź,Polesie,428000.0,53.98
1090,Łódź,Polesie,379900.0,57.61
1091,Łódź,Bałuty,319000.0,37.13
1092,Łódź,Polesie,285000.0,36.0
1093,Łódź,Polesie,290000.0,37.0
1094,Łódź,Bałuty,399000.0,37.22
1095,Łódź,Polesie,385000.0,52.89
1096,Łódź,Widzew,251260.0,29.56
1097,Łódź,Polesie,498000.0,53.0
1098,Łódź,Bałuty,284000.0,33.04
1099,Łódź,Górna,320000.0,50.2
1100,Łódź,Górna,342000.0,50.07
1101,Łódź,Górna,445000.0,56.62
1102,Łódź,Bałuty,299000.0,45.0
1103,Łódź,Polesie,309000.0,42.42
1104,Łódź,Górna,315000.0,48.0
1105,Łódź,Polesie,230000.0,37.0
1106,Łódź,Widzew,,77.3
1107,Łódź,Widzew,,77.3
1108,Łódź,Widzew,631000.0,86.18
1109,Łódź,Widzew,631000.0,86.18
1110,Łódź,Widzew,,34.48
1111,Łódź,Widzew,,34.48
1112,Łódź,Śródmieście,359000.0,40.0
1113,Łódź,Widzew,,64.34
1114,Łódź,Śródmieście,299000.0,26.51
1115,Łódź,Bałuty,460000.0,57.0
1116,Łódź,Widzew,,39.72
1117,Łódź,Widzew,,39.72
1118,Łódź,Widzew,275000.0,47.5
1119,Łódź,Górna,519000.0,78.77
1120,Łódź,Górna,469000.0,69.41
1121,Łódź,Górna,469000.0,69.41
1122,Łódź,Górna,519000.0,78.77
1123,Łódź,Górna,315000.0,38.22
1124,Łódź,Bałuty,1017520.0,128.8
1125,Łódź,Bałuty,441926.0,55.94
1126,Łódź,Widzew,,64.34
1127,Łódź,Śródmieście,229000.0,28.0
1128,Łódź,Śródmieście,324288.0,43.0
1129,Łódź,Bałuty,397000.0,45.0
1130,Łódź,Polesie,407000.0,55.0
1131,Łódź,Polesie,,40.95
1132,Łódź,Polesie,527342.5,57.01
1133,Łódź,Bałuty,,35.82
1134,Łódź,Bałuty,531395.2,78.4
1135,Łódź,Górna,324886.0,41.13
1136,Łódź,Górna,469000.0,69.41
1137,Łódź,Polesie,216400.0,27.05
1138,Łódź,Polesie,420000.0,41.05
1139,Łódź,Bałuty,750000.0,130.46
1140,Łódź,Bałuty,215000.0,28.0
1141,Łódź,Widzew,274000.0,50.0
1142,Łódź,Polesie,299000.0,37.0
1143,Łódź,Śródmieście,479400.0,64.0
1144,Łódź,Śródmieście,425710.0,60.0
1145,Łódź,Śródmieście,395000.0,51.31
1146,Łódź,Śródmieście,319288.0,35.0
1147,Łódź,Górna,780000.0,83.4
1148,Łódź,,529000.0,59.0
1149,Łódź,Polesie,395000.0,53.0
1150,Łódź,Górna,349000.0,37.0
1151,Łódź,Górna,350000.0,52.77
1152,Łódź,Górna,310000.0,52.7
1153,Łódź,Górna,1080000.0,90.0
1154,Łódź,Śródmieście,497310.0,60.28
1155,Łódź,Śródmieście,333320.0,37.83
1156,Łódź,Polesie,380000.0,50.0
1157,Łódź,,520000.0,131.02
1158,Łódź,Górna,270000.0,48.0
1159,Łódź,Bałuty,373000.0,54.4
1160,Łódź,Polesie,699000.0,106.0
1161,Łódź,Bałuty,220000.0,27.0
1162,Łódź,Górna,514740.0,44.76
1163,Łódź,Polesie,265000.0,42.2
1164,Łódź,Polesie,270000.0,42.36
1165,Łódź,Śródmieście,197000.0,18.77
1166,Łódź,Widzew,199000.0,240.0
1167,Łódź,Górna,385000.0,54.3
1168,Łódź,Śródmieście,540000.0,101.63
1169,Łódź,Śródmieście,380000.0,65.14
1170,Łódź,Bałuty,294000.0,42.0
1171,Łódź,Śródmieście,469000.0,64.5
1172,Łódź,Polesie,759000.0,98.0
1173,Łódź,Górna,235000.0,35.21
1174,Łódź,Polesie,223000.0,30.94
1175,Łódź,Górna,379000.0,47.5
1176,Łódź,Bałuty,429000.0,50.0
1177,Łódź,Górna,385000.0,60.0
1178,Łódź,Śródmieście,1100000.0,113.0
1179,Łódź,Górna,285000.0,46.2
1180,Łódź,Widzew,469000.0,42.99
1181,Łódź,Polesie,527342.5,57.01
1182,Łódź,Bałuty,,29.57
1183,Łódź,Bałuty,498183.0,73.5
1184,Łódź,Górna,335591.0,43.03
1185,Łódź,Górna,519000.0,78.77
1186,Łódź,Bałuty,615561.5,88.57
1187,Łódź,Bałuty,245000.0,45.0
1188,Łódź,Polesie,369000.0,42.42
1189,Łódź,Polesie,388500.0,48.0
1190,Łódź,Widzew,262000.0,44.5
1191,Łódź,Górna,210000.0,27.5
1192,Łódź,Górna,528000.0,55.13
1193,Łódź,Bałuty,520000.0,63.0
1194,Łódź,Śródmieście,594400.0,117.0
1195,Łódź,Śródmieście,350000.0,69.9
1196,Łódź,Widzew,335000.0,41.5
1197,Łódź,Górna,625000.0,65.73
1198,Łódź,Bałuty,289000.0,38.22
1199,Łódź,Górna,590000.0,95.0
1200,Łódź,Śródmieście,245000.0,33.3
1201,Łódź,Widzew,310000.0,46.3
1202,Łódź,Widzew,280000.0,47.22
1203,Łódź,Górna,259000.0,46.38
1204,Łódź,Górna,519000.0,73.31
1205,Łódź,Bałuty,245000.0,44.98
1206,Łódź,Górna,283000.0,37.07
1207,Łódź,Górna,400000.0,70.5
1208,Łódź,Polesie,279000.0,42.42
1209,Łódź,Śródmieście,224000.0,28.0
1210,Łódź,Bałuty,239000.0,42.0
1211,Łódź,Górna,359556.0,43.32
1212,Łódź,Śródmieście,375000.0,51.58
1213,Łódź,Bałuty,280000.0,45.0
1214,Łódź,Polesie,252500.0,28.09
1215,Łódź,Górna,408000.0,56.0
1216,Łódź,,310000.0,52.7
1217,Łódź,Śródmieście,1295000.0,120.0
1218,Łódź,Bałuty,250000.0,45.0
1219,Łódź,Widzew,285000.0,47.52
1220,Łódź,Śródmieście,442600.0,59.49
1221,Łódź,Polesie,344200.0,43.2
1222,Łódź,Śródmieście,342200.0,43.2
1223,Łódź,Polesie,389400.0,51.0
1224,Łódź,Polesie,389400.0,50.86
1225,Łódź,Górna,469032.0,60.14
1226,Łódź,Górna,469000.0,69.41
1227,Łódź,Bałuty,620448.0,89.92
1228,Łódź,Polesie,330000.0,54.66
1229,Łódź,Bałuty,279000.0,44.5
1230,Łódź,Polesie,335000.0,53.0
1231,Łódź,Bałuty,240000.0,37.48
1232,Łódź,Śródmieście,452350.0,41.5
1233,Łódź,Bałuty,230000.0,35.0
1234,Łódź,Bałuty,380000.0,43.19
1235,Łódź,Widzew,950000.0,126.0
1236,Łódź,Górna,790000.0,90.0
1237,Łódź,Górna,550000.0,86.2
1238,Łódź,Górna,259000.0,37.0
1239,Łódź,Górna,250000.0,36.0
1240,Łódź,Górna,230000.0,30.2
1241,Łódź,Śródmieście,1295000.0,118.69
1242,Łódź,Polesie,190000.0,23.4
1243,Łódź,Górna,170000.0,27.0
1244,Łódź,Górna,355000.0,52.0
1245,Łódź,Bałuty,230000.0,29.64
1246,Łódź,Polesie,340000.0,46.0
1247,Łódź,Polesie,449000.0,73.15
1248,Łódź,Górna,306600.0,51.0
1249,Łódź,Górna,380000.0,50.08
1250,Łódź,Górna,325000.0,54.11
1251,Łódź,Polesie,465000.0,65.2
1252,Łódź,Bałuty,329000.0,45.13
1253,Łódź,Widzew,297000.0,45.3
1254,Łódź,Górna,398000.0,50.5
1255,Łódź,Górna,740000.0,71.38
1256,Łódź,Widzew,399000.0,55.7
1257,Łódź,Polesie,,92.22
1258,Łódź,Polesie,,49.51
1259,Łódź,Bałuty,,103.05
1260,Łódź,Górna,283026.0,36.29
1261,Łódź,Górna,318200.0,41.33
1262,Łódź,Bałuty,502129.6,67.04
1263,Łódź,Polesie,,92.09
1264,Łódź,Widzew,,75.34
1265,Łódź,Górna,414144.0,57.52
1266,Łódź,Polesie,,37.68
1267,Łódź,Górna,409528.0,57.68
1268,Łódź,Bałuty,289000.0,44.77
1269,Łódź,Górna,250000.0,34.68
1270,Łódź,Bałuty,329000.0,45.0
1271,Łódź,Polesie,990000.0,97.57
1272,Łódź,Śródmieście,659000.0,91.72
1273,Łódź,Górna,398000.0,50.5
1274,Łódź,Polesie,549000.0,68.94
1275,Łódź,Widzew,770000.0,105.84
1276,Łódź,,283000.0,42.02
1277,Łódź,Śródmieście,397950.0,50.9
1278,Łódź,Widzew,799800.0,67.3
1279,Łódź,Górna,320000.0,50.17
1280,Łódź,Bałuty,188000.0,30.28
1281,Łódź,Polesie,315000.0,37.0
1282,Łódź,Bałuty,199000.0,30.0
1283,Łódź,Śródmieście,446370.0,60.0
1284,Łódź,Śródmieście,323305.0,35.05
1285,Łódź,Śródmieście,427000.0,56.87
1286,Łódź,,363000.0,44.0
1287,Łódź,,283000.0,45.0
1288,Łódź,Polesie,464000.0,64.0
1289,Łódź,Bałuty,240000.0,38.0
1290,Łódź,Górna,252000.0,37.0
1291,Łódź,Górna,221000.0,37.0
1292,Łódź,Widzew,694761.0,76.16
1293,Łódź,Górna,312000.0,41.6
1294,Łódź,Górna,425000.0,50.5
1295,Łódź,Górna,295000.0,50.5
1296,Łódź,,430000.0,56.0
1297,Łódź,Bałuty,780000.0,106.0
1298,Łódź,Śródmieście,324300.0,42.9
1299,Łódź,Bałuty,335000.0,45.0
1300,Łódź,Górna,366787.0,47.03
1301,Łódź,Polesie,,36.48
1302,Łódź,Bałuty,470475.0,55.35
1303,Łódź,Górna,288927.0,33.21
1304,Łódź,Górna,543000.0,97.0
1305,Łódź,Śródmieście,327970.0,43.0
1306,Łódź,Bałuty,349000.0,57.0
1307,Łódź,Bałuty,229000.0,37.35
1308,Łódź,Bałuty,430000.0,57.0
1309,Łódź,Bałuty,189000.0,18.5
1310,Łódź,Widzew,420000.0,60.0
1311,Łódź,Widzew,1050000.0,170.0
1312,Łódź,Bałuty,282000.0,45.0
1313,Łódź,Bałuty,440000.0,54.0
1314,Łódź,Śródmieście,650000.0,73.0
1315,Łódź,Bałuty,300000.0,37.48
1316,Łódź,Górna,390000.0,58.64
1317,Łódź,Widzew,370000.0,50.0
1318,Łódź,Śródmieście,340000.0,65.71
1319,Łódź,Górna,519000.0,55.13
1320,Łódź,Polesie,637000.0,58.0
1321,Łódź,Śródmieście,970000.0,113.0
1322,Łódź,Widzew,288000.0,44.0
1323,Łódź,Śródmieście,1100000.0,118.5
1324,Łódź,Polesie,417000.0,52.0
1325,Łódź,Widzew,475000.0,60.0
1326,Łódź,Górna,369000.0,48.0
1327,Łódź,Polesie,314000.0,37.0
1328,Łódź,Górna,270000.0,42.0
1329,Łódź,Śródmieście,230000.0,250.0
1330,Łódź,Polesie,550000.0,85.0
1331,Łódź,Bałuty,262000.0,45.0
1332,Łódź,Bałuty,235000.0,28.0
1333,Łódź,Górna,272000.0,37.0
1334,Łódź,Polesie,592000.0,74.05
1335,Łódź,Bałuty,360000.0,62.7
1336,Łódź,Śródmieście,697000.0,82.0
1337,Łódź,Bałuty,345000.0,54.3
1338,Łódź,Górna,625000.0,70.0
1339,Łódź,Widzew,254000.0,37.0
1340,Łódź,Górna,299000.0,50.5
1341,Łódź,Widzew,299000.0,51.0
1342,Łódź,Widzew,337000.0,56.31
1343,Łódź,Widzew,1080000.0,81.3
1344,Łódź,Górna,246900.0,36.24
1345,Łódź,Widzew,314000.0,46.03
1346,Łódź,Górna,315000.0,40.0
1347,Łódź,Bałuty,420000.0,44.0
1348,Łódź,Górna,355000.0,48.0
1349,Łódź,Górna,184000.0,27.0
1350,Łódź,Polesie,389000.0,53.0
1351,Łódź,Górna,318000.0,51.16
1352,Łódź,Górna,342000.0,44.36
1353,Łódź,Bałuty,325000.0,57.0
1354,Łódź,Śródmieście,605000.0,84.0
1355,Łódź,,522920.0,61.52
1356,Łódź,Polesie,950000.0,92.0
